date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:02	44884/44884	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:03%20GMT	https://www.marketsandmarkets.com/packaging-materials-market-research-196.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/packaging-materials-market-research-196.html	(from https://www.marketsandmarkets.com/)
19:30:03	98814/98814	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:04%20GMT	https://www.marketsandmarkets.com/pharmaceutical-market-research-3.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pharmaceutical-market-research-3.html	(from https://www.marketsandmarkets.com/)
19:30:04	33354/33354	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:05%20GMT	https://www.marketsandmarkets.com/weight-loss-gain-market-research-28.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/weight-loss-gain-market-research-28.html	(from https://www.marketsandmarkets.com/)
19:30:05	38808/38808	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:06%20GMT	https://www.marketsandmarkets.com/clinical-diagnostics-market-research-29.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/clinical-diagnostics-market-research-29.html	(from https://www.marketsandmarkets.com/)
19:30:07	111969/111969	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:07%20GMT	https://www.marketsandmarkets.com/healthcare-information-technology-171.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/healthcare-information-technology-171.html	(from https://www.marketsandmarkets.com/)
19:30:08	109493/109493	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:08%20GMT	https://www.marketsandmarkets.com/analytical-and-scientific-instrumentation-market-research-202.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/analytical-and-scientific-instrumentation-market-research-202.html	(from https://www.marketsandmarkets.com/)
19:30:09	106187/106187	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:08%20GMT	https://www.marketsandmarkets.com/building-construction-market-research-187.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/building-construction-market-research-187.html	(from https://www.marketsandmarkets.com/)
19:30:10	66269/66269	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:10%20GMT	https://www.marketsandmarkets.com/building-construction-materials-market-research-201.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/building-construction-materials-market-research-201.html	(from https://www.marketsandmarkets.com/)
19:30:10	33130/33130	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:11%20GMT	https://www.marketsandmarkets.com/construction-equipment-market-research-189.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/construction-equipment-market-research-189.html	(from https://www.marketsandmarkets.com/)
19:30:11	32520/32520	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:12%20GMT	https://www.marketsandmarkets.com/construction-technology-and-sustainability-market-research-190.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/construction-technology-and-sustainability-market-research-190.html	(from https://www.marketsandmarkets.com/)
19:30:13	80862/80862	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:13%20GMT	https://www.marketsandmarkets.com/mining-minerals-and-metals-market-research-191.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/mining-minerals-and-metals-market-research-191.html	(from https://www.marketsandmarkets.com/)
19:30:14	35606/35606	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:15%20GMT	https://www.marketsandmarkets.com/mineral-and-metal-mining-market-research-192.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/mineral-and-metal-mining-market-research-192.html	(from https://www.marketsandmarkets.com/)
19:30:15	34950/34950	---M--	200	added ('OK')	image/png	etag:%2243a1e4178528d31:0%22	https://www.marketsandmarkets.com/images/banners/Industryb.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banners/Industryb.png	(from https://www.marketsandmarkets.com/)
19:30:19	34608/34608	---M--	200	added ('OK')	image/png	etag:%22a0a2c5178528d31:0%22	https://www.marketsandmarkets.com/images/banners/prctb.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banners/prctb.png	(from https://www.marketsandmarkets.com/)
19:30:19	48456/48456	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:20%20GMT	https://www.marketsandmarkets.com/Consulting/Benchmarking-Studies-17.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/Benchmarking-Studies-17.html	(from https://www.marketsandmarkets.com/)
19:30:20	48582/48582	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:21%20GMT	https://www.marketsandmarkets.com/Consulting/Competitive-Intelligence-12.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/Competitive-Intelligence-12.html	(from https://www.marketsandmarkets.com/)
19:30:21	48552/48552	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:22%20GMT	https://www.marketsandmarkets.com/Consulting/End-User-Analysis-13.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/End-User-Analysis-13.html	(from https://www.marketsandmarkets.com/)
19:30:22	48292/48292	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:23%20GMT	https://www.marketsandmarkets.com/Consulting/Forecasting-20.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/Forecasting-20.html	(from https://www.marketsandmarkets.com/)
19:30:23	48501/48501	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:24%20GMT	https://www.marketsandmarkets.com/Consulting/Market-Assessment-Market-Entry-11.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/Market-Assessment-Market-Entry-11.html	(from https://www.marketsandmarkets.com/)
19:30:24	48667/48667	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:24%20GMT	https://www.marketsandmarkets.com/Consulting/New-Product-Development-18.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/New-Product-Development-18.html	(from https://www.marketsandmarkets.com/)
19:30:25	48558/48558	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:26%20GMT	https://www.marketsandmarkets.com/Consulting/Partner-Analysis-15.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/Partner-Analysis-15.html	(from https://www.marketsandmarkets.com/)
19:30:26	48989/48989	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:27%20GMT	https://www.marketsandmarkets.com/Consulting/Portfolio-Optimization-19.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/Portfolio-Optimization-19.html	(from https://www.marketsandmarkets.com/)
19:30:40	48264/48264	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:30%20GMT	https://www.marketsandmarkets.com/Consulting/Pricing-Analysis-14.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/Pricing-Analysis-14.html	(from https://www.marketsandmarkets.com/)
19:30:41	48527/48527	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:42%20GMT	https://www.marketsandmarkets.com/Consulting/Technology%20Assessment-16.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Consulting/Technology%20Assessment-16.html	(from https://www.marketsandmarkets.com/)
19:30:42	17274/17274	---M--	200	added ('OK')	image/png	etag:%22c74129a682cd31:0%22	https://www.marketsandmarkets.com/images/banners/consulting-tab.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banners/consulting-tab.png	(from https://www.marketsandmarkets.com/)
19:30:43	24234/24234	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:43%20GMT	https://www.marketsandmarkets.com/Customer_Summit_Listing.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Customer_Summit_Listing.html	(from https://www.marketsandmarkets.com/)
19:30:44	109980/109980	---M--	200	added ('OK')	image/jpeg	etag:%222d77a28b5dbcd41:0%22	https://www.marketsandmarkets.com/images/banners/slide_1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banners/slide_1.jpg	(from https://www.marketsandmarkets.com/)
19:30:46	377779/377779	---M--	200	added ('OK')	image/jpeg	etag:%229faacce12023d41:0%22	https://www.marketsandmarkets.com/images/banners/slide_2.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banners/slide_2.jpg	(from https://www.marketsandmarkets.com/)
19:30:47	185492/185492	---M--	200	added ('OK')	image/jpeg	etag:%22d79be0945dbcd41:0%22	https://www.marketsandmarkets.com/images/banners/slide_3.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banners/slide_3.jpg	(from https://www.marketsandmarkets.com/)
19:30:47	71225/71225	---M--	200	added ('OK')	image/jpeg	etag:%22e7455d955dbcd41:0%22	https://www.marketsandmarkets.com/images/banners/slide_4.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/banners/slide_4.jpg	(from https://www.marketsandmarkets.com/)
19:30:48	49031/49031	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:48%20GMT	https://www.marketsandmarkets.com/new-reports.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/new-reports.html	(from https://www.marketsandmarkets.com/)
19:30:49	12642/12642	---M--	200	added ('OK')	image/jpeg	etag:%22df324d97321dd51:0%22	https://www.marketsandmarkets.com/images/240005713.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/240005713.jpg	(from https://www.marketsandmarkets.com/)
19:30:50	94332/94332	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:50%20GMT	https://www.marketsandmarkets.com/Market-Reports/passenger-security-market-240005713.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/passenger-security-market-240005713.html	(from https://www.marketsandmarkets.com/)
19:30:51	13960/13960	---M--	200	added ('OK')	image/jpeg	etag:%22ada83895321dd51:0%22	https://www.marketsandmarkets.com/images/224946587.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/224946587.jpg	(from https://www.marketsandmarkets.com/)
19:30:52	120680/120680	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:53%20GMT	https://www.marketsandmarkets.com/Market-Reports/vehicle-electrification-market-224946587.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/vehicle-electrification-market-224946587.html	(from https://www.marketsandmarkets.com/)
19:30:53	13953/13953	---M--	200	added ('OK')	image/jpeg	etag:%22d3c92793321dd51:0%22	https://www.marketsandmarkets.com/images/172873907.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/172873907.jpg	(from https://www.marketsandmarkets.com/)
19:30:54	83170/83170	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:55%20GMT	https://www.marketsandmarkets.com/Market-Reports/loyalty-management-market-172873907.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/loyalty-management-market-172873907.html	(from https://www.marketsandmarkets.com/)
19:30:55	15593/15593	---M--	200	added ('OK')	image/jpeg	etag:%2288ca3891321dd51:0%22	https://www.marketsandmarkets.com/images/156734514.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/156734514.jpg	(from https://www.marketsandmarkets.com/)
19:30:57	107020/107020	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:00:57%20GMT	https://www.marketsandmarkets.com/Market-Reports/asphalt-additive-market-156734514.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/asphalt-additive-market-156734514.html	(from https://www.marketsandmarkets.com/)
19:30:58	27208/27208	---M--	200	added ('OK')	image/jpeg	etag:%22a0ad88b8271dd51:0%22	https://www.marketsandmarkets.com/images/141659494.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/141659494.jpg	(from https://www.marketsandmarkets.com/)
19:30:59	103948/103948	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:00%20GMT	https://www.marketsandmarkets.com/Market-Reports/halal-ingredients-market-141659494.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/halal-ingredients-market-141659494.html	(from https://www.marketsandmarkets.com/)
19:31:00	12399/12399	---M--	200	added ('OK')	image/jpeg	etag:%223aa9798e321dd51:0%22	https://www.marketsandmarkets.com/images/123611100.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/123611100.jpg	(from https://www.marketsandmarkets.com/)
19:31:01	90151/90151	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:01%20GMT	https://www.marketsandmarkets.com/Market-Reports/protein-stability-analysis-market-123611100.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/protein-stability-analysis-market-123611100.html	(from https://www.marketsandmarkets.com/)
19:31:02	20812/20812	---M--	200	added ('OK')	image/jpeg	etag:%2297c7568c321dd51:0%22	https://www.marketsandmarkets.com/images/74332617.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/74332617.jpg	(from https://www.marketsandmarkets.com/)
19:31:03	96403/96403	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:04%20GMT	https://www.marketsandmarkets.com/Market-Reports/ground-penetrating-radar-market-74332617.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/ground-penetrating-radar-market-74332617.html	(from https://www.marketsandmarkets.com/)
19:31:04	15651/15651	---M--	200	added ('OK')	image/jpeg	etag:%22bdb3428a321dd51:0%22	https://www.marketsandmarkets.com/images/58573940.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/58573940.jpg	(from https://www.marketsandmarkets.com/)
19:31:05	92879/92879	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:05%20GMT	https://www.marketsandmarkets.com/Market-Reports/integrated-vehicle-health-management-market-58573940.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/integrated-vehicle-health-management-market-58573940.html	(from https://www.marketsandmarkets.com/)
19:31:06	10537/10537	---M--	200	added ('OK')	image/jpeg	etag:%22d670c287321dd51:0%22	https://www.marketsandmarkets.com/images/23056341.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/23056341.jpg	(from https://www.marketsandmarkets.com/)
19:31:07	95198/95198	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:08%20GMT	https://www.marketsandmarkets.com/Market-Reports/fluoroscopy-equipment-market-23056341.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Market-Reports/fluoroscopy-equipment-market-23056341.html	(from https://www.marketsandmarkets.com/)
19:31:08	53350/53350	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:09%20GMT	https://www.marketsandmarkets.com/knowledge-process-outsourcing-services.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/knowledge-process-outsourcing-services.html	(from https://www.marketsandmarkets.com/)
19:31:09	161148/161148	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:10%20GMT	https://www.marketsandmarkets.com/News-updates.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/News-updates.html	(from https://www.marketsandmarkets.com/)
19:31:12	61220/61220	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:13%20GMT	https://www.marketsandmarkets.com/Research-Insight.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Research-Insight.html	(from https://www.marketsandmarkets.com/)
19:31:13	4865/4865	---M--	200	added ('OK')	image/png	etag:%223738a3fbcbd21:0%22	https://www.marketsandmarkets.com/images/about-mnm.png	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/images/about-mnm.png	(from https://www.marketsandmarkets.com/)
19:31:13	41570/41570	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:14%20GMT	http://www.marketsandmarkets.com/feeds/feeds.xml	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/feeds/feeds.html	(from https://www.marketsandmarkets.com/)
19:31:14	60018/60018	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:15%20GMT	https://www.marketsandmarkets.com/conferences.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/conferences.html	(from https://www.marketsandmarkets.com/)
19:31:21	3461551/3461551	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:20%20GMT	https://www.marketsandmarkets.com/sitemap.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/sitemap.html	(from https://www.marketsandmarkets.com/)
19:31:21	1616662/1616662	---MCZ	200	added ('OK')	text/xml	etag:%223228cda62e1dd51:0%22	https://www.marketsandmarkets.com/sitemap.xml	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/sitemap.xml	(from https://www.marketsandmarkets.com/)
19:31:23	49031/49031	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:23%20GMT	https://www.marketsandmarkets.com/new-reports.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/new-reports-2.html	(from https://www.marketsandmarkets.com/)
19:31:24	21647/21647	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:24%20GMT	https://www.marketsandmarkets.com/Disclaimer.asp	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Disclaimer.html	(from https://www.marketsandmarkets.com/)
19:31:25	62586/62586	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:25%20GMT	https://www.marketsandmarkets.com/Privacy-12.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Privacy-12.html	(from https://www.marketsandmarkets.com/)
19:31:26	20024/20024	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:01:27%20GMT	https://www.marketsandmarkets.com/Terms-13.html	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Terms-13.html	(from https://www.marketsandmarkets.com/)
19:31:27	441/441	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Jun%202019%2014:01:28%20GMT	http://js.hs-scripts.com/4760994.js	C:/My%20Web%20Sites/cascade/js.hs-scripts.com/4760994.js	(from https://www.marketsandmarkets.com/)
19:31:27	95992/95992	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/My%20Web%20Sites/cascade/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from https://www.marketsandmarkets.com/)
19:31:28	36868/36868	---M-Z	200	added ('OK')	application/javascript	etag:%2201afbf9cbd21:0%22	https://www.marketsandmarkets.com/js/bootstrap.min.js	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/js/bootstrap.min.js	(from https://www.marketsandmarkets.com/)
